Match,Round,Agent_Names,Source,Action_Type,Action_Description,Player_Finished,Player_Hands,Board_Before,Board_After,Possible_Actions,Current_Roles,Match_Score,Game_Score,Game_Performance_Score
1,10,,RANDOM_Rand0,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 10, 10, 10, 11]","[4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
1,10,,FullObsDQN_FullObsDQN,DECLARE_PIZZA,,,,,,,,,,
1,11,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 6, 8, 8, 8, 8, 9, 10, 10, 10, 10, 11, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C6;Q1;J0'), np.str_('C8;Q1;J0'), np.str_('C8;Q2;J0'), np.str_('C8;Q3;J0'), np.str_('C8;Q4;J0'), np.str_('C9;Q1;J0'), np.str_('C10;Q1;J0'), np.str_('C10;Q2;J0'), np.str_('C10;Q3;J0'), np.str_('C10;Q4;J0'), np.str_('C11;Q1;J0'), np.str_('C11;Q2;J0'), np.str_('pass')]",,,,
1,11,,RANDOM_Rand0,DISCARD,C11;Q1;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 10, 10, 10]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C6;Q1;J0'), np.str_('C7;Q1;J0'), np.str_('C10;Q1;J0'), np.str_('C10;Q2;J0'), np.str_('C10;Q3;J0'), np.str_('C11;Q1;J0'), np.str_('pass')]",,,,
1,11,,RANDOM_Rand1,DISCARD,C7;Q1;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 8, 11]","[11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C7;Q1;J0'), np.str_('C7;Q2;J0'), np.str_('C7;Q3;J0'), np.str_('C8;Q1;J0'), np.str_('pass')]",,,,
1,11,,RANDOM_Rand2,DISCARD,C4;Q2;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 9, 9, 10, 11]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C4;Q1;J0'), np.str_('C4;Q2;J0'), np.str_('pass')]",,,,
1,11,,RANDOM_Rand0,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 10, 10, 10]","[4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
1,11,,RANDOM_Rand1,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 8, 11]","[4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
1,11,,RANDOM_Rand2,DECLARE_PIZZA,,,,,,,,,,
1,12,,RANDOM_Rand2,DISCARD,C9;Q1;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 9, 10, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C7;Q1;J0'), np.str_('C8;Q1;J0'), np.str_('C9;Q1;J0'), np.str_('C9;Q2;J0'), np.str_('C10;Q1;J0'), np.str_('C11;Q1;J0'), np.str_('pass')]",,,,
1,12,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 6, 8, 8, 8, 8, 9, 10, 10, 10, 10, 11, 11]","[9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C6;Q1;J0'), np.str_('C8;Q1;J0'), np.str_('C8;Q2;J0'), np.str_('C8;Q3;J0'), np.str_('C8;Q4;J0'), np.str_('pass')]",,,,
1,12,,RANDOM_Rand0,DISCARD,C6;Q1;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 10, 10]","[9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C6;Q1;J0'), np.str_('C7;Q1;J0'), np.str_('pass')]",,,,
1,12,,RANDOM_Rand1,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 8, 11]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
1,12,,RANDOM_Rand2,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 9, 10, 11]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
1,12,,RANDOM_Rand0,DECLARE_PIZZA,,,,,,,,,,
1,13,,RANDOM_Rand0,DISCARD,C10;Q2;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C7;Q1;J0'), np.str_('C10;Q1;J0'), np.str_('C10;Q2;J0'), np.str_('C10;Q3;J0'), np.str_('pass')]",,,,
1,13,,RANDOM_Rand1,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 8, 11]","[10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C7;Q2;J0'), np.str_('pass')]",,,,
1,13,,RANDOM_Rand2,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 9, 10, 11]","[10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
1,13,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 6, 8, 8, 8, 8, 9, 10, 10, 10, 10, 11, 11]","[10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C8;Q2;J0'), np.str_('C8;Q3;J0'), np.str_('C8;Q4;J0'), np.str_('pass')]",,,,
1,13,,RANDOM_Rand0,DECLARE_PIZZA,,,,,,,,,,
1,14,,RANDOM_Rand0,DISCARD,C7;Q1;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C7;Q1;J0'), np.str_('C10;Q1;J0'), np.str_('pass')]",,,,
1,14,,RANDOM_Rand1,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 8, 11]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
1,14,,RANDOM_Rand2,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 9, 10, 11]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
1,14,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 6, 8, 8, 8, 8, 9, 10, 10, 10, 10, 11, 11]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C6;Q1;J0'), np.str_('pass')]",,,,
1,14,,RANDOM_Rand0,DECLARE_PIZZA,,,,,,,,,,
1,15,,RANDOM_Rand0,DISCARD,C10;Q1;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C10;Q1;J0'), np.str_('pass')]",,,,
1,15,,RANDOM_Rand1,DISCARD,C8;Q1;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 11]","[10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C7;Q1;J0'), np.str_('C7;Q2;J0'), np.str_('C8;Q1;J0'), np.str_('pass')]",,,,
1,15,,RANDOM_Rand2,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 9, 10, 11]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C7;Q1;J0'), np.str_('pass')]",,,,
1,15,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 6, 8, 8, 8, 8, 9, 10, 10, 10, 10, 11, 11]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C6;Q1;J0'), np.str_('pass')]",,,,
1,15,,RANDOM_Rand1,DECLARE_PIZZA,,,,,,,,,,
1,16,,RANDOM_Rand1,DISCARD,C7;Q2;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C7;Q1;J0'), np.str_('C7;Q2;J0'), np.str_('C11;Q1;J0'), np.str_('pass')]",,,,
1,16,,RANDOM_Rand2,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 9, 10, 11]","[7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
1,16,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 6, 8, 8, 8, 8, 9, 10, 10, 10, 10, 11, 11]","[7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
1,16,,RANDOM_Rand1,DECLARE_PIZZA,,,,,,,,,,
1,17,,RANDOM_Rand1,DISCARD,C11;Q1;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C11;Q1;J0'), np.str_('pass')]",,,,
1,17,,RANDOM_Rand2,DISCARD,C10;Q1;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 9, 11]","[11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C7;Q1;J0'), np.str_('C8;Q1;J0'), np.str_('C9;Q1;J0'), np.str_('C10;Q1;J0'), np.str_('pass')]",,,,
1,17,,FullObsDQN_FullObsDQN,DISCARD,C8;Q1;J0,0.0,"[0, 0, 0, 0, 0, 0, 6, 8, 8, 8, 9, 10, 10, 10, 10, 11, 11]","[10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C6;Q1;J0'), np.str_('C8;Q1;J0'), np.str_('C8;Q2;J0'), np.str_('C8;Q3;J0'), np.str_('C8;Q4;J0'), np.str_('C9;Q1;J0'), np.str_('pass')]",,,,
1,17,,RANDOM_Rand2,DISCARD,C7;Q1;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 11]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C7;Q1;J0'), np.str_('pass')]",,,,
1,17,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 6, 8, 8, 8, 9, 10, 10, 10, 10, 11, 11]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C6;Q1;J0'), np.str_('pass')]",,,,
1,17,,RANDOM_Rand2,DECLARE_PIZZA,,,,,,,,,,
1,18,,RANDOM_Rand2,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C8;Q1;J0'), np.str_('C9;Q1;J0'), np.str_('C11;Q1;J0'), np.str_('pass')]",,,,
1,18,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 6, 8, 8, 8, 9, 10, 10, 10, 10, 11, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C6;Q1;J0'), np.str_('C8;Q1;J0'), np.str_('C8;Q2;J0'), np.str_('C8;Q3;J0'), np.str_('C9;Q1;J0'), np.str_('C10;Q1;J0'), np.str_('C10;Q2;J0'), np.str_('C10;Q3;J0'), np.str_('C10;Q4;J0'), np.str_('C11;Q1;J0'), np.str_('C11;Q2;J0'), np.str_('pass')]",,,,
1,18,,RANDOM_Rand2,DECLARE_PIZZA,,,,,,,,,,
1,19,,RANDOM_Rand2,DISCARD,C8;Q1;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C8;Q1;J0'), np.str_('C9;Q1;J0'), np.str_('C11;Q1;J0'), np.str_('pass')]",,,,
1,19,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 6, 8, 8, 8, 9, 10, 10, 10, 10, 11, 11]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C6;Q1;J0'), np.str_('pass')]",,,,
1,19,,RANDOM_Rand2,DECLARE_PIZZA,,,,,,,,,,
1,20,,RANDOM_Rand2,DISCARD,C9;Q1;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C9;Q1;J0'), np.str_('C11;Q1;J0'), np.str_('pass')]",,,,
1,20,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 6, 8, 8, 8, 9, 10, 10, 10, 10, 11, 11]","[9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C6;Q1;J0'), np.str_('C8;Q1;J0'), np.str_('C8;Q2;J0'), np.str_('C8;Q3;J0'), np.str_('pass')]",,,,
1,20,,RANDOM_Rand2,DECLARE_PIZZA,,,,,,,,,,
1,21,,RANDOM_Rand2,DISCARD,C11;Q1;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C11;Q1;J0'), np.str_('pass')]",,,,
1,21,,SYSTEM,END_MATCH,,,,,,,"{'FullObsDQN_FullObsDQN': 'Dishwasher', 'RANDOM_Rand0': 'Chef', 'RANDOM_Rand1': 'Souschef', 'RANDOM_Rand2': 'Waiter'}","{'FullObsDQN_FullObsDQN': 0, 'RANDOM_Rand0': 3, 'RANDOM_Rand1': 2, 'RANDOM_Rand2': 1}","{'FullObsDQN_FullObsDQN': 0, 'RANDOM_Rand0': 3, 'RANDOM_Rand1': 2, 'RANDOM_Rand2': 1}",
2,0,,SYSTEM,NEW_MATCH,,,,,,,"{'FullObsDQN_FullObsDQN': 'Dishwasher', 'RANDOM_Rand0': 'Chef', 'RANDOM_Rand1': 'Souschef', 'RANDOM_Rand2': 'Waiter'}",,"{'FullObsDQN_FullObsDQN': 0, 'RANDOM_Rand0': 3, 'RANDOM_Rand1': 2, 'RANDOM_Rand2': 1}",
2,0,,SYSTEM,DEAL_CARDS,,,"[[11, 11, 0, 0, 5, 6, 7, 7, 8, 9, 9, 9, 10, 10, 10, 11, 11], [5, 5, 5, 6, 6, 6, 7, 7, 8, 8, 8, 9, 9, 10, 10, 2, 0], [3, 4, 6, 7, 7, 0, 0, 9, 9, 10, 10, 10, 11, 11, 11, 11, 1], [0, 2, 3, 4, 5, 6, 7, 8, 8, 9, 9, 10, 10, 0, 0, 0, 12]]",,,,,,,
2,0,,SYSTEM,CARD_EXCHANGE,"[False, -1, [2, 3], 1, 12, [11, 11]]",,"[[11, 11, 0, 0, 5, 6, 7, 7, 8, 9, 9, 9, 10, 10, 10, 11, 11], [5, 5, 5, 6, 6, 6, 7, 7, 8, 8, 8, 9, 9, 10, 10, 2, 0], [3, 4, 6, 7, 7, 0, 0, 9, 9, 10, 10, 10, 11, 11, 11, 11, 1], [0, 2, 3, 4, 5, 6, 7, 8, 8, 9, 9, 10, 10, 0, 0, 0, 12]]",,,,,,,
2,1,,RANDOM_Rand2,DISCARD,C11;Q3;J1,0.0,"[0, 0, 0, 0, 2, 3, 4, 5, 6, 7, 8, 8, 9, 9, 10, 10, 12]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 11, 11, 11, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C11;Q1;J0'), np.str_('C11;Q1;J1'), np.str_('C11;Q1;J2'), np.str_('C11;Q2;J0'), np.str_('C11;Q2;J1'), np.str_('C11;Q2;J2'), np.str_('C11;Q3;J0'), np.str_('C11;Q3;J1'), np.str_('C11;Q3;J2'), np.str_('pass')]",,,,
2,1,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[11, 11, 4, 4, 5, 6, 7, 7, 8, 9, 9, 9, 10, 10, 10, 11, 11]","[12, 11, 11, 11, 0, 0, 0, 0, 0, 0, 0]","[12, 11, 11, 11, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
2,1,,RANDOM_Rand0,DISCARD,pass,0.0,"[5, 5, 5, 6, 6, 6, 7, 7, 8, 8, 8, 9, 9, 10, 10, 2, 3]","[12, 11, 11, 11, 0, 0, 0, 0, 0, 0, 0]","[12, 11, 11, 11, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
2,1,,RANDOM_Rand1,DISCARD,pass,0.0,"[3, 4, 6, 7, 7, 8, 8, 9, 9, 10, 10, 10, 11, 11, 11, 11, 1]","[12, 11, 11, 11, 0, 0, 0, 0, 0, 0, 0]","[12, 11, 11, 11, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
2,1,,RANDOM_Rand2,DECLARE_PIZZA,,,,,,,,,,
2,2,,RANDOM_Rand2,DISCARD,C0;Q0;J1,0.0,"[0, 0, 0, 0, 0, 2, 3, 4, 5, 6, 7, 8, 8, 9, 9, 10, 10]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C2;Q1;J0'), np.str_('C2;Q1;J1'), np.str_('C3;Q1;J0'), np.str_('C3;Q1;J1'), np.str_('C4;Q1;J0'), np.str_('C4;Q1;J1'), np.str_('C5;Q1;J0'), np.str_('C5;Q1;J1'), np.str_('C6;Q1;J0'), np.str_('C6;Q1;J1'), np.str_('C7;Q1;J0'), np.str_('C7;Q1;J1'), np.str_('C8;Q1;J0'), np.str_('C8;Q1;J1'), np.str_('C8;Q2;J0'), np.str_('C8;Q2;J1'), np.str_('C9;Q1;J0'), np.str_('C9;Q1;J1'), np.str_('C9;Q2;J0'), np.str_('C9;Q2;J1'), np.str_('C10;Q1;J0'), np.str_('C10;Q1;J1'), np.str_('C10;Q2;J0'), np.str_('C10;Q2;J1'), np.str_('C0;Q0;J1'), np.str_('pass')]",,,,
2,2,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[11, 11, 4, 4, 5, 6, 7, 7, 8, 9, 9, 9, 10, 10, 10, 11, 11]","[12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
2,2,,RANDOM_Rand0,DISCARD,pass,0.0,"[5, 5, 5, 6, 6, 6, 7, 7, 8, 8, 8, 9, 9, 10, 10, 2, 3]","[12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
2,2,,RANDOM_Rand1,DISCARD,pass,0.0,"[3, 4, 6, 7, 7, 8, 8, 9, 9, 10, 10, 10, 11, 11, 11, 11, 1]","[12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
2,2,,RANDOM_Rand2,DECLARE_PIZZA,,,,,,,,,,
2,3,,RANDOM_Rand2,DISCARD,C5;Q1;J0,0.0,"[0, 0, 0, 0, 0, 0, 2, 3, 4, 6, 7, 8, 8, 9, 9, 10, 10]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C2;Q1;J0'), np.str_('C3;Q1;J0'), np.str_('C4;Q1;J0'), np.str_('C5;Q1;J0'), np.str_('C6;Q1;J0'), np.str_('C7;Q1;J0'), np.str_('C8;Q1;J0'), np.str_('C8;Q2;J0'), np.str_('C9;Q1;J0'), np.str_('C9;Q2;J0'), np.str_('C10;Q1;J0'), np.str_('C10;Q2;J0'), np.str_('pass')]",,,,
2,3,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[11, 11, 4, 4, 5, 6, 7, 7, 8, 9, 9, 9, 10, 10, 10, 11, 11]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C4;Q1;J0'), np.str_('C4;Q2;J0'), np.str_('pass')]",,,,
2,3,,RANDOM_Rand0,DISCARD,C3;Q1;J0,0.0,"[0, 2, 5, 5, 5, 6, 6, 6, 7, 7, 8, 8, 8, 9, 9, 10, 10]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C2;Q1;J0'), np.str_('C3;Q1;J0'), np.str_('pass')]",,,,
2,3,,RANDOM_Rand1,DISCARD,pass,0.0,"[3, 4, 6, 7, 7, 8, 8, 9, 9, 10, 10, 10, 11, 11, 11, 11, 1]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C1;Q1;J0'), np.str_('pass')]",,,,
2,3,,RANDOM_Rand2,DISCARD,C2;Q1;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 3, 4, 6, 7, 8, 8, 9, 9, 10, 10]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C2;Q1;J0'), np.str_('pass')]",,,,
2,3,,RANDOM_Rand0,DISCARD,pass,0.0,"[0, 2, 5, 5, 5, 6, 6, 6, 7, 7, 8, 8, 8, 9, 9, 10, 10]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
2,3,,RANDOM_Rand2,DECLARE_PIZZA,,,,,,,,,,
2,4,,RANDOM_Rand2,DISCARD,C8;Q2;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 6, 7, 9, 9, 10, 10]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C3;Q1;J0'), np.str_('C4;Q1;J0'), np.str_('C6;Q1;J0'), np.str_('C7;Q1;J0'), np.str_('C8;Q1;J0'), np.str_('C8;Q2;J0'), np.str_('C9;Q1;J0'), np.str_('C9;Q2;J0'), np.str_('C10;Q1;J0'), np.str_('C10;Q2;J0'), np.str_('pass')]",,,,
2,4,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[11, 11, 4, 4, 5, 6, 7, 7, 8, 9, 9, 9, 10, 10, 10, 11, 11]","[8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C4;Q2;J0'), np.str_('C7;Q2;J0'), np.str_('pass')]",,,,
2,4,,RANDOM_Rand0,DISCARD,C5;Q3;J0,0.0,"[0, 0, 0, 0, 2, 6, 6, 6, 7, 7, 8, 8, 8, 9, 9, 10, 10]","[8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C5;Q2;J0'), np.str_('C5;Q3;J0'), np.str_('C6;Q2;J0'), np.str_('C6;Q3;J0'), np.str_('C7;Q2;J0'), np.str_('pass')]",,,,
2,4,,RANDOM_Rand1,DISCARD,pass,0.0,"[3, 4, 6, 7, 7, 8, 8, 9, 9, 10, 10, 10, 11, 11, 11, 11, 1]","[5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
2,4,,RANDOM_Rand2,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 6, 7, 9, 9, 10, 10]","[5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
